retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,sales_method
Kohl's,1185732,2021-11-11,West,Wyoming,Cheyenne,Women's Athletic Footwear,42,135,5670,2778.3,Online
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Women's Athletic Footwear,20,375,75000,30000.0,In-store
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Women's Athletic Footwear,19,113,2147,1094.97,Online
Foot Locker,1185732,2021-11-12,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,45,75,33750,11812.5,Outlet
Foot Locker,1185732,2021-11-12,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,42,20,840,386.4,Online
Foot Locker,1185732,2021-11-12,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,36,24,864,328.32,Outlet
Sports Direct,1185732,2021-11-12,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,45,175,78750,23625.0,Online
Sports Direct,1185732,2021-11-12,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,43,44,1892,832.48,Online
Foot Locker,1197831,2021-11-13,Midwest,Kansas,Wichita,Women's Athletic Footwear,54,83,4482,2151.36,Online
Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,37,140,5180,2382.8,Outlet
Foot Locker,1197831,2021-11-13,Midwest,Kansas,Wichita,Women's Athletic Footwear,55,275,151250,52937.5,Online
Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,51,116,5916,3076.32,Online
Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,55,400,220000,88000.0,Online
Kohl's,1185732,2021-11-14,Northeast,Delaware,Wilmington,Women's Athletic Footwear,55,300,165000,66000.0,In-store
Amazon,1185732,2021-11-14,Northeast,Maine,Portland,Women's Athletic Footwear,45,175,78750,23625.0,Outlet
Kohl's,1185732,2021-11-14,Northeast,Delaware,Wilmington,Women's Athletic Footwear,51,84,4284,2270.52,Online
Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Women's Athletic Footwear,55,275,151250,37812.5,In-store
Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Women's Athletic Footwear,51,80,4080,1591.2,Online
Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Women's Athletic Footwear,42,83,3486,1010.94,Outlet
Amazon,1185732,2021-11-14,Northeast,Maine,Portland,Women's Athletic Footwear,41,51,2091,878.22,Online
Sports Direct,1185732,2021-11-16,Midwest,Michigan,Detroit,Women's Athletic Footwear,45,475,213750,74812.5,In-store
Sports Direct,1185732,2021-11-16,Midwest,Michigan,Detroit,Women's Athletic Footwear,41,138,5658,2772.42,Online
West Gear,1128299,2021-11-17,South,Louisiana,New Orleans,Women's Athletic Footwear,40,155,6200,2852.0,Outlet
West Gear,1128299,2021-11-17,South,Louisiana,New Orleans,Women's Athletic Footwear,50,500,250000,100000.0,Online
Foot Locker,1185732,2021-11-17,Northeast,West Virginia,Charleston,Women's Athletic Footwear,40,325,130000,52000.0,In-store
Sports Direct,1185732,2021-11-17,South,Mississippi,Jackson,Women's Athletic Footwear,43,153,6579,2894.76,Outlet
Sports Direct,1185732,2021-11-17,South,Mississippi,Jackson,Women's Athletic Footwear,60,450,270000,108000.0,Online
Walmart,1128299,2021-11-17,Southeast,Florida,Orlando,Women's Athletic Footwear,64,150,9600,4128.0,Online
Foot Locker,1185732,2021-11-17,Northeast,West Virginia,Charleston,Women's Athletic Footwear,38,91,3458,1901.9,Online
Walmart,1128299,2021-11-17,Southeast,Florida,Orlando,Women's Athletic Footwear,65,500,325000,97500.0,In-store
Walmart,1128299,2021-11-17,Southeast,Florida,Orlando,Women's Athletic Footwear,47,170,7990,2716.6,Outlet
Sports Direct,1185732,2021-11-17,South,Mississippi,Jackson,Women's Athletic Footwear,54,117,6318,3348.54,Online
West Gear,1128299,2021-11-17,South,Louisiana,New Orleans,Women's Athletic Footwear,48,125,6000,3000.0,Online
Amazon,1185732,2021-11-18,Northeast,Maine,Portland,Women's Athletic Footwear,54,46,2484,1068.12,Online
Foot Locker,1185732,2021-11-18,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,55,100,55000,19250.0,Outlet
Foot Locker,1185732,2021-11-18,Midwest,Missouri,St. Louis,Women's Athletic Footwear,23,88,2024,1052.48,Online
Foot Locker,1185732,2021-11-18,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,51,29,1479,695.13,Online
Foot Locker,1185732,2021-11-18,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,42,34,1428,571.2,Outlet
Foot Locker,1185732,2021-11-18,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,65,325,211250,63375.0,Outlet
Foot Locker,1185732,2021-11-18,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,43,114,4902,1666.68,Outlet
Foot Locker,1185732,2021-11-18,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,64,85,5440,2176.0,Online
Amazon,1185732,2021-11-18,Northeast,Maine,Portland,Women's Athletic Footwear,55,175,96250,28875.0,Outlet
Foot Locker,1185732,2021-11-18,Midwest,Missouri,St. Louis,Women's Athletic Footwear,25,325,81250,32500.0,In-store
Kohl's,1197831,2021-11-20,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,37,90,3330,1565.1,Outlet
Amazon,1185732,2021-11-20,Northeast,Maine,Portland,Women's Athletic Footwear,43,44,1892,775.72,Online
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Women's Athletic Footwear,41,128,5248,2309.12,Outlet
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Women's Athletic Footwear,55,375,206250,82500.0,Online
Amazon,1185732,2021-11-20,Northeast,Maine,Portland,Women's Athletic Footwear,45,175,78750,23625.0,Outlet
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Women's Athletic Footwear,51,109,5559,2779.5,Online
Kohl's,1197831,2021-11-20,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,52,75,3900,2067.0,Online
Kohl's,1197831,2021-11-20,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,55,300,165000,66000.0,Online
Foot Locker,1185732,2021-11-21,Northeast,Maryland,Baltimore,Women's Athletic Footwear,50,150,75000,26250.0,In-store
Amazon,1185732,2021-11-21,West,Alaska,Anchorage,Women's Athletic Footwear,62,90,5580,2120.4,Online
Amazon,1185732,2021-11-21,West,Alaska,Anchorage,Women's Athletic Footwear,65,300,195000,48750.0,Outlet
Foot Locker,1185732,2021-11-21,Northeast,Maryland,Baltimore,Women's Athletic Footwear,48,41,1968,905.28,Online
Foot Locker,1185732,2021-11-22,Southeast,Kentucky,Louisville,Women's Athletic Footwear,52,52,2704,1352.0,Online
Foot Locker,1185732,2021-11-22,Southeast,Kentucky,Louisville,Women's Athletic Footwear,55,200,110000,44000.0,Online
Foot Locker,1128299,2021-11-23,West,Arizona,Phoenix,Women's Athletic Footwear,33,116,3828,1607.76,Outlet
Foot Locker,1128299,2021-11-23,West,Arizona,Phoenix,Women's Athletic Footwear,45,350,157500,55125.0,Online
Foot Locker,1128299,2021-11-23,West,Arizona,Phoenix,Women's Athletic Footwear,42,98,4116,1934.52,Online
West Gear,1128299,2021-11-24,West,Oregon,Portland,Women's Athletic Footwear,55,450,247500,86625.0,In-store
Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,55,450,247500,86625.0,In-store
West Gear,1128299,2021-11-24,West,Oregon,Portland,Women's Athletic Footwear,39,149,5811,2382.51,Outlet
Foot Locker,1185732,2021-11-24,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,52,39,2028,1074.84,Online
Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,52,113,5876,2820.48,Online
Foot Locker,1185732,2021-11-24,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43,53,2279,1071.13,Outlet
Foot Locker,1185732,2021-11-24,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,55,150,82500,33000.0,Outlet
West Gear,1128299,2021-11-24,West,Oregon,Portland,Women's Athletic Footwear,51,131,6681,3073.26,Online
Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,36,144,5184,2021.76,Outlet
Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,60,425,255000,89250.0,Online
Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,40,136,5440,2230.4,Outlet
Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,55,115,6325,2972.75,Online
Foot Locker,1185732,2021-11-30,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,51,44,2244,1189.32,Online
Foot Locker,1185732,2021-11-30,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,55,175,96250,38500.0,Outlet
Foot Locker,1185732,2021-11-30,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,39,56,2184,1026.48,Outlet
West Gear,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,50,250,125000,37500.0,In-store
West Gear,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,48,73,3504,1576.8,Online
Amazon,1185732,2021-12-02,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,55,196,10780,5821.2,Online
Amazon,1185732,2021-12-02,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,60,675,405000,162000.0,Online
Foot Locker,1185732,2021-12-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,53,87,4611,1936.62,Online
Foot Locker,1185732,2021-12-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,38,96,3648,1276.8,Outlet
Foot Locker,1185732,2021-12-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,55,300,165000,49500.0,In-store
Foot Locker,1197831,2021-12-04,West,Idaho,Boise,Women's Athletic Footwear,44,184,8096,4209.92,Outlet
Foot Locker,1197831,2021-12-04,West,Idaho,Boise,Women's Athletic Footwear,59,142,8378,5445.7,Online
Foot Locker,1197831,2021-12-04,West,Idaho,Boise,Women's Athletic Footwear,60,525,315000,157500.0,Online
Sports Direct,1185732,2021-12-05,Southeast,South Carolina,Charleston,Women's Athletic Footwear,60,775,465000,139500.0,Online
West Gear,1185732,2021-12-05,Midwest,Iowa,Des Moines,Women's Athletic Footwear,49,61,2989,1285.27,Online
West Gear,1185732,2021-12-05,Midwest,Iowa,Des Moines,Women's Athletic Footwear,50,225,112500,33750.0,In-store
Sports Direct,1185732,2021-12-05,Southeast,South Carolina,Charleston,Women's Athletic Footwear,59,194,11446,5150.7,Online
Sports Direct,1185732,2021-12-06,Northeast,New Jersey,Newark,Women's Athletic Footwear,50,275,137500,55000.0,In-store
Foot Locker,1185732,2021-12-06,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,55,200,110000,44000.0,Outlet
Sports Direct,1185732,2021-12-06,Northeast,Rhode Island,Providence,Women's Athletic Footwear,48,65,3120,1560.0,Online
Foot Locker,1185732,2021-12-06,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43,62,2666,1226.36,Outlet
Sports Direct,1185732,2021-12-06,Northeast,Rhode Island,Providence,Women's Athletic Footwear,50,225,112500,45000.0,In-store
Foot Locker,1185732,2021-12-06,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,53,58,3074,1659.96,Online
Sports Direct,1185732,2021-12-06,Northeast,Rhode Island,Providence,Women's Athletic Footwear,34,77,2618,1125.74,Outlet
Sports Direct,1185732,2021-12-06,Northeast,New Jersey,Newark,Women's Athletic Footwear,47,83,3901,1989.51,Online
Foot Locker,1185732,2021-12-08,Midwest,North Dakota,Fargo,Women's Athletic Footwear,50,200,100000,30000.0,In-store
Kohl's,1185732,2021-12-08,Northeast,New York,Albany,Women's Athletic Footwear,55,575,316250,94875.0,In-store
Kohl's,1185732,2021-12-08,Northeast,New York,Albany,Women's Athletic Footwear,54,155,8370,3431.7,Online
Foot Locker,1185732,2021-12-08,Midwest,North Dakota,Fargo,Women's Athletic Footwear,47,54,2538,1040.58,Online
West Gear,1185732,2021-12-09,Midwest,Ohio,Columbus,Women's Athletic Footwear,65,525,341250,136500.0,Online
West Gear,1185732,2021-12-09,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,50,300,150000,52500.0,In-store
Sports Direct,1128299,2021-12-09,West,Hawaii,Honolulu,Women's Athletic Footwear,80,500,400000,100000.0,Outlet
West Gear,1185732,2021-12-09,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,45,87,3915,1957.5,Online
Sports Direct,1128299,2021-12-09,West,Hawaii,Honolulu,Women's Athletic Footwear,73,145,10585,3704.75,Online
West Gear,1185732,2021-12-09,Midwest,Ohio,Columbus,Women's Athletic Footwear,63,147,9261,4630.5,Online
Foot Locker,1185732,2021-12-10,West,Wyoming,Cheyenne,Women's Athletic Footwear,45,500,225000,78750.0,In-store
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Women's Athletic Footwear,27,112,3024,1542.24,Online
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Women's Athletic Footwear,22,136,2992,1256.64,Outlet
Amazon,1185732,2021-12-10,Northeast,Vermont,Burlington,Women's Athletic Footwear,44,101,4444,1866.48,Outlet
Amazon,1185732,2021-12-10,Northeast,Vermont,Burlington,Women's Athletic Footwear,60,325,195000,68250.0,In-store
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Women's Athletic Footwear,30,400,120000,48000.0,In-store
Foot Locker,1185732,2021-12-10,West,Wyoming,Cheyenne,Women's Athletic Footwear,44,135,5940,2910.6,Online
Amazon,1185732,2021-12-10,Northeast,Vermont,Burlington,Women's Athletic Footwear,56,81,4536,2041.2,Online
Sports Direct,1185732,2021-12-11,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,45,50,2250,1012.5,Online
Sports Direct,1185732,2021-12-11,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,50,200,100000,30000.0,Online
Foot Locker,1197831,2021-12-12,Midwest,Kansas,Wichita,Women's Athletic Footwear,60,300,180000,63000.0,Online
Foot Locker,1128299,2021-12-12,Southeast,Georgia,Atlanta,Women's Athletic Footwear,55,475,261250,104500.0,Online
Foot Locker,1128299,2021-12-12,Southeast,Georgia,Atlanta,Women's Athletic Footwear,51,128,6528,3264.0,Online
Foot Locker,1185732,2021-12-12,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,32,53,1696,695.36,Outlet
Foot Locker,1185732,2021-12-12,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,45,175,78750,27562.5,Outlet
Foot Locker,1185732,2021-12-12,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,41,53,2173,1021.31,Online
Foot Locker,1197831,2021-12-12,Midwest,Kansas,Wichita,Women's Athletic Footwear,59,90,5310,2389.5,Online
Foot Locker,1128299,2021-12-12,Southeast,Georgia,Atlanta,Women's Athletic Footwear,40,143,5720,2459.6,Outlet
Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,43,105,4515,1264.2,Outlet
Kohl's,1185732,2021-12-13,Northeast,Delaware,Wilmington,Women's Athletic Footwear,55,325,178750,71500.0,In-store
Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,55,300,165000,41250.0,In-store
Kohl's,1185732,2021-12-13,Northeast,Delaware,Wilmington,Women's Athletic Footwear,53,98,5194,2804.76,Online
Amazon,1185732,2021-12-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,52,75,3900,1482.0,Online
Foot Locker,1185732,2021-12-15,Midwest,Michigan,Detroit,Women's Athletic Footwear,50,550,275000,96250.0,In-store
Foot Locker,1185732,2021-12-15,Midwest,Michigan,Detroit,Women's Athletic Footwear,48,138,6624,3179.52,Online
West Gear,1128299,2021-12-16,Southeast,Florida,Orlando,Women's Athletic Footwear,78,180,14040,5756.4,Online
Foot Locker,1185732,2021-12-16,Northeast,West Virginia,Charleston,Women's Athletic Footwear,53,102,5406,2757.06,Online
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Women's Athletic Footwear,56,133,7448,3872.96,Online
Foot Locker,1128299,2021-12-16,South,Louisiana,New Orleans,Women's Athletic Footwear,53,192,10176,4782.72,Outlet
Foot Locker,1128299,2021-12-16,South,Louisiana,New Orleans,Women's Athletic Footwear,75,600,450000,180000.0,Online
West Gear,1128299,2021-12-16,Southeast,Florida,Orlando,Women's Athletic Footwear,80,600,480000,144000.0,In-store
Foot Locker,1185732,2021-12-16,Northeast,West Virginia,Charleston,Women's Athletic Footwear,55,350,192500,77000.0,In-store
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Women's Athletic Footwear,41,143,5863,2755.61,Outlet
Foot Locker,1128299,2021-12-16,South,Louisiana,New Orleans,Women's Athletic Footwear,72,156,11232,6065.28,Online
West Gear,1128299,2021-12-16,Southeast,Florida,Orlando,Women's Athletic Footwear,58,204,11832,4022.88,Outlet
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Women's Athletic Footwear,60,475,285000,114000.0,Online
Amazon,1185732,2021-12-17,Northeast,Maine,Portland,Women's Athletic Footwear,52,50,2600,1118.0,Online
Foot Locker,1185732,2021-12-17,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,62,88,5456,2400.64,Online
West Gear,1185732,2021-12-17,Midwest,Missouri,St. Louis,Women's Athletic Footwear,34,88,2992,1555.84,Online
Foot Locker,1185732,2021-12-17,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,49,116,5684,1989.4,Outlet
Foot Locker,1185732,2021-12-17,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,65,350,227500,68250.0,Outlet
West Gear,1185732,2021-12-17,Midwest,Missouri,St. Louis,Women's Athletic Footwear,35,350,122500,49000.0,In-store
Amazon,1185732,2021-12-17,Northeast,Maine,Portland,Women's Athletic Footwear,55,200,110000,33000.0,Outlet
Foot Locker,1185732,2021-12-18,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,40,34,1360,516.8,Outlet
Foot Locker,1185732,2021-12-18,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,50,100,50000,17500.0,Outlet
Foot Locker,1185732,2021-12-18,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,48,29,1392,626.4,Online
Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,60,325,195000,78000.0,Online
Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,54,94,5076,2690.28,Online
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Women's Athletic Footwear,60,400,240000,96000.0,Online
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Women's Athletic Footwear,57,120,6840,3488.4,Online
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Women's Athletic Footwear,40,124,4960,2281.6,Outlet
Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,45,114,5130,2308.5,Outlet
Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Women's Athletic Footwear,49,44,2156,1013.32,Online
Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Women's Athletic Footwear,50,175,87500,30625.0,In-store
Foot Locker,1185732,2021-12-21,Southeast,Kentucky,Louisville,Women's Athletic Footwear,50,225,112500,45000.0,Online
Foot Locker,1185732,2021-12-21,Southeast,Kentucky,Louisville,Women's Athletic Footwear,49,68,3332,1765.96,Online
Kohl's,1128299,2021-12-22,West,Arizona,Phoenix,Women's Athletic Footwear,32,128,4096,1679.36,Outlet
Kohl's,1128299,2021-12-22,West,Arizona,Phoenix,Women's Athletic Footwear,45,425,191250,66937.5,Online
Kohl's,1128299,2021-12-22,West,Arizona,Phoenix,Women's Athletic Footwear,44,115,5060,2277.0,Online
West Gear,1128299,2021-12-23,West,Oregon,Portland,Women's Athletic Footwear,67,143,9581,4311.45,Online
West Gear,1128299,2021-12-23,West,Oregon,Portland,Women's Athletic Footwear,70,550,385000,134750.0,In-store
Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Women's Athletic Footwear,51,176,8976,3500.64,Outlet
Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Women's Athletic Footwear,67,160,10720,5360.0,Online
West Gear,1128299,2021-12-23,West,Oregon,Portland,Women's Athletic Footwear,53,165,8745,3410.55,Outlet
Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Women's Athletic Footwear,70,550,385000,134750.0,In-store
Foot Locker,1185732,2021-12-24,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43,60,2580,1186.8,Outlet
Foot Locker,1185732,2021-12-24,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,56,44,2464,1256.64,Online
Amazon,1185732,2021-12-24,Northeast,Maine,Portland,Women's Athletic Footwear,41,51,2091,857.31,Online
Foot Locker,1185732,2021-12-24,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,60,175,105000,42000.0,Outlet
Amazon,1185732,2021-12-24,Northeast,Maine,Portland,Women's Athletic Footwear,45,175,78750,23625.0,Outlet
Sports Direct,1128299,2021-12-25,West,New Mexico,Albuquerque,Women's Athletic Footwear,60,500,300000,105000.0,Online
Sports Direct,1128299,2021-12-25,West,New Mexico,Albuquerque,Women's Athletic Footwear,45,160,7200,2880.0,Outlet
Sports Direct,1128299,2021-12-25,West,New Mexico,Albuquerque,Women's Athletic Footwear,55,145,7975,3668.5,Online
Foot Locker,1185732,2021-12-30,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,57,53,3021,1601.13,Online
Foot Locker,1185732,2021-12-30,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,40,53,2120,954.0,Outlet
Amazon,1185732,2021-12-30,Northeast,Maine,Portland,Women's Athletic Footwear,42,36,1512,680.4,Online
Amazon,1185732,2021-12-30,Northeast,Maine,Portland,Women's Athletic Footwear,45,125,56250,16875.0,Outlet
Foot Locker,1185732,2021-12-30,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,60,175,105000,42000.0,Outlet
